Address,Transaction ID,Total Committed Amount in Algo,Committed Algo Amount,Committed LP Tokens in Algo,Total committed amount eligible for extra rewards in ALGO,Registration Datetime,Beneficiary Address,xGov Controller Address,xGov,period-15-voting-session-1-measure-1,period-15-voting-session-1-measure-2,period-15-voting-session-1-measure-3,period-15-voting-session-1-measure-4,period-15-voting-session-1-measure-5,period-15-voting-session-1-measure-6,period-15-voting-session-1-measure-7,period-15-voting-session-1-measure-8,period-15-voting-session-1-measure-9,period-15-voting-session-1-measure-10,period-15-voting-session-1-measure-11,period-15-voting-session-1-measure-12,period-15-voting-session-1-measure-13,period-15-voting-session-1-measure-14,period-15-voting-session-1-measure-15,period-15-voting-session-1-measure-16,period-15-voting-session-1-measure-17,period-15-voting-session-1-measure-18,period-15-voting-session-1-measure-19,period-15-voting-session-1-measure-20,period-15-voting-session-1-measure-21,period-15-voting-session-1-measure-22
BLPPJIUZH4KQFMI5BBMEFXVNCNSN2PGMNKBDIHNPEIRXKEAX5HLIM7IYRM,UMEVF3AXUN4F3TPLJJ3DMIAZHRXVH2SEA6DNDQZEOBEPCHNVLFIQ,160000000,160000000,0,,2025-07-01 19:16:15.741482+00:00,,,No,{'a': 160000000},{'a': 160000000},{'a': 160000000},{'c': 160000000},{'a': 160000000},{'a': 160000000},{'a': 160000000},{'b': 160000000},{'a': 160000000},{'b': 160000000},{'b': 160000000},{'b': 160000000},{'b': 160000000},{'a': 160000000},{'a': 160000000},{'a': 160000000},{'b': 160000000},{'b': 160000000},{'b': 160000000},{'b': 160000000},{'a': 160000000},{'a': 160000000}
DQPOEN5FMAY7L6LYOWHMPCPDYB2MH55MIONTALXKW4TMSQLDUWMNDQXCJY,KZOVGMLV66DG5BENQUXWMHGV5ZMWFDIYYOAR6ZRJDWZMB6ENRBAQ,55875189480,55875189480,0,,2025-07-01 19:10:41.622959+00:00,,,No,{'a': 55875189480},{'a': 55875189480},{'a': 55875189480},{'c': 55875189480},{'a': 55875189480},{'a': 55875189480},{'a': 55875189480},{'c': 55875189480},{'a': 55875189480},{'a': 55875189480},{'c': 55875189480},{'c': 55875189480},{'c': 55875189480},{'a': 55875189480},{'a': 55875189480},{'a': 55875189480},{'c': 55875189480},{'c': 55875189480},{'c': 55875189480},{'c': 55875189480},{'a': 55875189480},{'a': 55875189480}
GRRKIXF5HKALVGM25QET3QFOJVXYZWMBMDJPEPDNCRT24MKIKB6BQ2IU4I,S4SHXEKAQSFNXREPL6UCCWZZFPZPHGDM2PUYHSMRWNDWVO3BPOWA,2569751243,2569751243,0,,2025-07-01 19:06:47.228069+00:00,,,No,{'a': 2569751243},{'a': 2569751243},{'a': 2569751243},{'b': 2569751243},{'a': 2569751243},{'a': 2569751243},{'a': 2569751243},{'b': 2569751243},{'a': 2569751243},{'b': 2569751243},{'b': 2569751243},{'b': 2569751243},{'b': 2569751243},{'a': 2569751243},{'a': 2569751243},{'a': 2569751243},{'b': 2569751243},{'b': 2569751243},{'b': 2569751243},{'b': 2569751243},{'a': 2569751243},{'a': 2569751243}
QHO55MTH7ADVKP2USZX6MTGKS3XRWMD3A4LVY4EYG5SN2NTMOG3HFPRTYA,OFUPPPQFEF74TDQB77INPT6BLKZ3YJLEBREWJRMAGVWYARZB6NTA,32000000000,32000000000,0,,2025-07-01 18:55:21.514476+00:00,,,No,{'a': 32000000000},{'a': 32000000000},{'a': 32000000000},{'b': 32000000000},{'a': 32000000000},{'a': 32000000000},{'a': 32000000000},{'a': 32000000000},{'a': 32000000000},{'b': 32000000000},{'b': 32000000000},{'b': 32000000000},{'b': 32000000000},{'b': 32000000000},{'a': 32000000000},{'a': 32000000000},{'b': 32000000000},{'b': 32000000000},{'b': 32000000000},{'b': 32000000000},{'b': 32000000000},{'a': 32000000000}
DJNQAAMYD6ERYFYG2S4AGKKCEWH26VBNBKNDUJX4GE77KPANHCICH7KYDU,ZQ24JY5VCN42ZO6GVOJXI4YR2RFBSBUOX4YVTR5YHXZW32BCGKDQ,1000000000,1000000000,0,,2025-07-01 18:51:01.267550+00:00,,,No,{'a': 1000000000},{'a': 1000000000},{'a': 1000000000},{'c': 1000000000},{'a': 1000000000},{'a': 1000000000},{'a': 1000000000},{'b': 1000000000},{'a': 1000000000},{'b': 1000000000},{'c': 1000000000},{'b': 1000000000},{'b': 1000000000},{'a': 1000000000},{'a': 1000000000},{'a': 1000000000},{'b': 1000000000},{'b': 1000000000},{'b': 1000000000},{'c': 1000000000},{'a': 1000000000},{'a': 1000000000}
LXHDB4XCY4PK6TRDLPQKXTDAFVBEPEQ4ID5NYTWTEIMAPJ3BANAD3F4D2Y,VC2UEHV5ZLNHYT2WPDYL2WUX237HKBSNSHMJWVTCGU2VIT2BX2WA,2840067883,2838549331,1518552,,2025-07-01 18:47:48.335391+00:00,,,No,{'a': 2840067883},{'a': 2840067883},{'a': 2840067883},{'b': 2840067883},{'a': 2840067883},{'a': 2840067883},{'a': 2840067883},{'b': 2840067883},{'a': 2840067883},{'b': 2840067883},{'b': 2840067883},{'b': 2840067883},{'b': 2840067883},{'a': 2840067883},{'a': 2840067883},{'a': 2840067883},{'b': 2840067883},{'b': 2840067883},{'b': 2840067883},{'b': 2840067883},{'a': 2840067883},{'a': 2840067883}
G5OSH6O2HNFPTERAEDKWREIXUMDR4OJHSUZ3GRXJQ77YJAMBE4UH3UYPQI,G6ARDNE6CMQ3PDNVDFPMO6R6KHQ47ADA3F4NCGFYLKRTQKHLAVPQ,1000000,1000000,0,,2025-07-01 18:46:09.068256+00:00,,,No,{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'b': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000},{'b': 1000000},{'a': 1000000},{'a': 1000000},{'a': 1000000}
EZOLIWHWT5U4GGMTHH7LAL24CU7PKNCSS35URWYT5FLVBVWBCA5YYSAYFA,AVCQ6Y2WC6N2VEROVLTGD4JPS7TYFYCDHG5E6FNUOLNAOHEYAZIQ,11000000,11000000,0,,2025-07-01 18:44:17.603572+00:00,,,No,{'a': 11000000},{'a': 11000000},{'a': 11000000},{'b': 11000000},{'a': 11000000},{'a': 11000000},{'a': 11000000},{'b': 11000000},{'a': 11000000},{'b': 11000000},{'a': 11000000},{'b': 11000000},{'b': 11000000},{'a': 11000000},{'a': 11000000},{'a': 11000000},{'b': 11000000},{'b': 11000000},{'b': 11000000},{'b': 11000000},{'a': 11000000},{'a': 11000000}
CYVPJFW22AIA7UVNYW62V2SHAYZUP7C6CY34QPMCLKWB5EMBWM6JE2PGD4,BBRPIYBS2QON5ZKAO5HWDST7UFE3WOATKEK6NDFSQMLIZ3FJDYKQ,4000000000,4000000000,0,,2025-07-01 18:33:04.207499+00:00,,,No,{'a': 4000000000},{'a': 4000000000},{'a': 4000000000},{'b': 4000000000},{'a': 4000000000},{'a': 4000000000},{'a': 4000000000},{'b': 4000000000},{'a': 4000000000},{'b': 4000000000},{'b': 4000000000},{'b': 4000000000},{'b': 4000000000},{'a': 4000000000},{'a': 4000000000},{'a': 4000000000},{'b': 4000000000},{'b': 4000000000},{'b': 4000000000},{'b': 4000000000},{'a': 4000000000},{'c': 4000000000}
QMARJJVBN3HZGPXNLY3XGBDKO4GJTGNF254TYKZZOUBJO3ZLS3XWQ7BTMA,EM2MOPWNLMX2JTHYU6JDNVU34ZARHZIHSKT4MMELYWIEF2IJOTTQ,31135984756,31135984756,0,,2025-07-01 18:32:51.939855+00:00,,,No,{'a': 31135984756},{'a': 31135984756},{'a': 31135984756},{'b': 31135984756},{'a': 31135984756},{'a': 31135984756},{'a': 31135984756},{'b': 31135984756},{'a': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756},{'a': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756},{'b': 31135984756}
WGSNZ7NABE5TPTRHLOE5SEAR3SICDNQEIG4A4HOJUEKHJG5IAWII26J6WQ,MABWGELMKU5EHMMH4XT5TJCMBCH5FC5HALDZXASSJ6PG2EQVWLYA,92455000000,92455000000,0,,2025-07-01 18:32:23.379094+00:00,,,No,{'a': 92455000000},{'a': 92455000000},{'a': 92455000000},{'b': 92455000000},{'b': 92455000000},{'a': 92455000000},{'a': 92455000000},{'b': 92455000000},{'a': 92455000000},{'b': 92455000000},{'a': 92455000000},{'b': 92455000000},{'b': 92455000000},{'c': 92455000000},{'a': 92455000000},{'a': 92455000000},{'b': 92455000000},{'b': 92455000000},{'b': 92455000000},{'c': 92455000000},{'c': 92455000000},{'a': 92455000000}
QAFNAVFY74EKJQVZDWYDDXFDLDRY2JVNX4PJNCAEYM32VV7ZBA3FURFDJE,DZ6BMORBPNSCISA2I5EQNZ5CCZBDCJBB3UNIAULXDQW3UMZHVC2Q,10000000,10000000,0,,2025-07-01 18:30:40.880478+00:00,,,No,{'a': 10000000},{'a': 10000000},{'a': 10000000},{'a': 10000000},{'b': 10000000},{'a': 10000000},{'a': 10000000},{'b': 10000000},{'a': 10000000},{'a': 10000000},{'b': 10000000},{'a': 10000000},{'b': 10000000},{'a': 10000000},{'a': 10000000},{'a': 10000000},{'b': 10000000},{'a': 10000000},{'b': 10000000},{'a': 10000000},{'a': 10000000},{'a': 10000000}
3ACYRRJAHXBQFTR2S3XYIKSXWBZRUVLYOJHJGQY5YZFQD52VPXKP6ZWESI,2WPLD25EBKNWPHPZD4OFNT2SS7T4WUQPTUZQDNJXJZBQ5OCFRFYA,596601502,596601502,0,,2025-07-01 18:29:34.783952+00:00,,,No,{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502},{'a': 596601502}
FHWG4JF7J36JKNSIIMPW52P3MVU43GS3QKMXD27DTCQZCSTEMPMDCHIV24,VJIHPCW6BDHF5BQTHSGLERJ2MBVWQBCKKF4CL7YIGL3VRLQTOR6Q,116020245,116020245,0,,2025-07-01 18:07:42.542707+00:00,,,No,{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245},{'a': 116020245}
TKUBTWYVDPDMRTJFGSQ5SPRYOETRVDZEIBI7JBJK532S6YAU36U6L5ZA7Y,IJWEY75SWTI6LFDL2WDZFUZQ7WS5B275FEYZQ2RM7U43NPAMMB4Q,32514375482,32514375482,0,,2025-07-01 18:01:00.433551+00:00,,,No,{'b': 32514375482},{'b': 32514375482},{'a': 32514375482},{'b': 32514375482},{'b': 32514375482},{'a': 32514375482},{'a': 32514375482},{'b': 32514375482},{'b': 32514375482},{'b': 32514375482},{'a': 32514375482},{'b': 32514375482},{'b': 32514375482},{'a': 32514375482},{'a': 32514375482},{'b': 32514375482},{'b': 32514375482},{'b': 32514375482},{'b': 32514375482},{'b': 32514375482},{'a': 32514375482},{'c': 32514375482}
C7F2WV67TYIHHZVXSB7IQBMK43M3UH7R7P5UZD65B3LQ7KFD7GCUXBUZ6Q,D4D7PI2YHIDQAIDVCFJ7IYR7BVH2RPRA3BULKFIPUPAIEPCYKPIA,30498809902,30498809902,0,,2025-07-01 17:35:08.317762+00:00,,,No,{'a': 30498809902},{'a': 30498809902},{'a': 30498809902},{'c': 30498809902},{'a': 30498809902},{'a': 30498809902},{'a': 30498809902},{'b': 30498809902},{'a': 30498809902},{'c': 30498809902},{'a': 30498809902},{'b': 30498809902},{'c': 30498809902},{'a': 30498809902},{'a': 30498809902},{'a': 30498809902},{'c': 30498809902},{'b': 30498809902},{'b': 30498809902},{'c': 30498809902},{'c': 30498809902},{'a': 30498809902}
QXRWBSNZPB4V72EVFYVI52SQZ5IX7B3WCZA3SDJYIC64I6SBI3VRLH6GPM,UO2Q52TKFJQXPBJQWKTSL5A4DEELM4267FE3J3HPWIH7HGCQEAEQ,24740000000,24740000000,0,,2025-07-01 17:23:50.398215+00:00,,,No,{'a': 24740000000},{'a': 24740000000},{'a': 24740000000},{'b': 24740000000},{'a': 24740000000},{'a': 24740000000},{'a': 24740000000},{'c': 24740000000},{'a': 24740000000},{'a': 24740000000},{'a': 24740000000},{'b': 24740000000},{'b': 24740000000},{'c': 24740000000},{'a': 24740000000},{'a': 24740000000},{'a': 24740000000},{'a': 24740000000},{'c': 24740000000},{'b': 24740000000},{'a': 24740000000},{'c': 24740000000}
4VQTPWIZ74E55ZTYQA5XQ4FS6YJOJCFVICT6N7BGKY3NPOD4UPDKIHP4MY,N7FMMO7ZIKNWBTJNXKKQIKEWRFPJB3W4ZA5H7V5B7YZISJDDCYLQ,248500000000,248500000000,0,,2025-07-01 17:23:12.700262+00:00,,,No,{'a': 248500000000},{'a': 248500000000},{'a': 248500000000},{'b': 248500000000},{'b': 248500000000},{'a': 248500000000},{'c': 248500000000},{'b': 248500000000},{'a': 248500000000},{'b': 248500000000},{'c': 248500000000},{'b': 248500000000},{'c': 248500000000},{'c': 248500000000},{'a': 248500000000},{'a': 248500000000},{'b': 248500000000},{'b': 248500000000},{'b': 248500000000},{'c': 248500000000},{'a': 248500000000},{'a': 248500000000}
BS3AF5G7LACQ53L35HWMCZPGNTIQG2VVUVCGYU4UGKM7UEOOGXEXAZ2DLM,F4HVCHTZNRNIABEERZBJR4SYLWBGHN3ML6JC3KHC3ZJAE7QLECAA,169494874,80000000,89494874,,2025-07-01 17:18:14.195947+00:00,,,No,{'a': 169494874},{'b': 169494874},{'a': 169494874},{'a': 169494874},{'b': 169494874},{'b': 169494874},{'a': 169494874},{'b': 169494874},{'a': 169494874},{'c': 169494874},{'c': 169494874},{'a': 169494874},{'a': 169494874},{'a': 169494874},{'c': 169494874},{'a': 169494874},{'b': 169494874},{'c': 169494874},{'c': 169494874},{'c': 169494874},{'b': 169494874},{'c': 169494874}
NO5AAKCWKJMEWR3PT2SWVL5HM252RGLLYJLHP42GPXCCVRT2ZYTGJK5WOI,JNB6JHECXUFZDSS64DZQ5GOLKXFYNHKZRHCCRCXR57GUTOC4I73Q,10617166,10617166,0,,2025-07-01 17:15:58.954408+00:00,,,No,{'b': 10617166},{'a': 10617166},{'a': 10617166},{'b': 10617166},{'a': 10617166},{'a': 10617166},{'a': 10617166},{'b': 10617166},{'a': 10617166},{'b': 10617166},{'b': 10617166},{'b': 10617166},{'b': 10617166},{'a': 10617166},{'a': 10617166},{'a': 10617166},{'b': 10617166},{'b': 10617166},{'b': 10617166},{'b': 10617166},{'a': 10617166},{'c': 10617166}
J2GKJASH2DUBD2VJ7SEPNVCIWLZJPCKTJRPA6Y7NZTCIKLGGWFWGIXXNRM,QNRKCJKJ4PN3NM57S4JJZX3YZBEZLF2M6MCPQFDTLGNS7N5ZFWYQ,10078998,10078998,0,,2025-07-01 17:13:38.613579+00:00,,,No,{'b': 10078998},{'a': 10078998},{'a': 10078998},{'b': 10078998},{'a': 10078998},{'a': 10078998},{'a': 10078998},{'b': 10078998},{'a': 10078998},{'b': 10078998},{'b': 10078998},{'b': 10078998},{'b': 10078998},{'a': 10078998},{'a': 10078998},{'a': 10078998},{'b': 10078998},{'b': 10078998},{'b': 10078998},{'b': 10078998},{'a': 10078998},{'b': 10078998}
5ITYAYR5EARRMHK6Y7KCCGEYPWZQ5DBFC6W3IHZMYK25FEMRDWPT5QJMAU,WJZKC76OKD35JGQ6XAJTEHSLGIJ7LFMZAY4BS5IAJ2XSKNTLXNHQ,31261884186,31261884186,0,,2025-07-01 17:12:51.955048+00:00,,,No,{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'c': 31261884186},{'a': 31261884186}
VOIWPIBPQLEY62XC7O3IQOKX3ZYJKYOJ4JU4GWHW6FBE2SJVZ2T2VTTXFY,ZCI3FN2W7W4X3NWCSQT47GESLRA54SQTP2SE7GE6AI3IMJQP3PRQ,47626110000,47626110000,0,,2025-07-01 17:09:09.019686+00:00,,,No,{'a': 47626110000},{'a': 47626110000},{'a': 47626110000},{'b': 47626110000},{'a': 47626110000},{'a': 47626110000},{'a': 47626110000},{'b': 47626110000},{'a': 47626110000},{'b': 47626110000},{'b': 47626110000},{'b': 47626110000},{'b': 47626110000},{'a': 47626110000},{'a': 47626110000},{'a': 47626110000},{'b': 47626110000},{'b': 47626110000},{'b': 47626110000},{'b': 47626110000},{'a': 47626110000},{'a': 47626110000}
TAO3EIQAUO2T3OQ43KJ76ZCO36MVKNEQTKPI27DH3F7NMKKYYA75Q63FXY,P57FLC632GJDFVIXL5AE5AL46EZJMP2DP7M7LK4EEFWDHCKOT3NQ,73651980970,73651980970,0,,2025-07-01 17:00:10.438836+00:00,,,No,{'a': 73651980970},{'b': 73651980970},{'a': 73651980970},{'b': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970},{'b': 73651980970},{'a': 73651980970},{'b': 73651980970},{'a': 73651980970},{'b': 73651980970},{'b': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970},{'a': 73651980970}
WVALHD7O3GK527SFOYRNVP77NWL46ZDC4HKYLAWF7WKCCUHYGSPPVS6CBE,IVYY6P7HBWJ6NAZFKYR7WTF2JPIILM27ZGB27CTNXYA4HHUL7RKA,120065451,120065451,0,,2025-07-01 16:58:01.584153+00:00,,,No,{'b': 120065451},{'a': 120065451},{'a': 120065451},{'b': 120065451},{'a': 120065451},{'a': 120065451},{'a': 120065451},{'b': 120065451},{'a': 120065451},{'b': 120065451},{'b': 120065451},{'b': 120065451},{'b': 120065451},{'a': 120065451},{'a': 120065451},{'a': 120065451},{'b': 120065451},{'b': 120065451},{'b': 120065451},{'b': 120065451},{'a': 120065451},{'c': 120065451}
3P5FPBNGLEZMTGYAWFGEWYGLUG3A3SF36436XUWVCOURTZ4EMHKT5TUP6U,VIJQKMLUPWPFC34L4MZIOKVNHXG4AAVPRE2RJJ3SYKDQNJMHZDEA,10461886,10461886,0,,2025-07-01 16:56:10.508110+00:00,,,No,{'a': 10461886},{'a': 10461886},{'a': 10461886},{'b': 10461886},{'b': 10461886},{'a': 10461886},{'a': 10461886},{'b': 10461886},{'a': 10461886},{'b': 10461886},{'b': 10461886},{'b': 10461886},{'b': 10461886},{'b': 10461886},{'b': 10461886},{'a': 10461886},{'b': 10461886},{'b': 10461886},{'b': 10461886},{'b': 10461886},{'a': 10461886},{'b': 10461886}
WLEWNHMVSVE6EGMMN7FT6N5K2ZLLXSZIOKNANJFLSTER5JNNWNLSYSBFDM,NHGXORNYXGSOH4V2UYSBUJXLYNVZ2Y2KHGYCRS6GLB2H7M4EG7MA,100000000,100000000,0,,2025-07-01 16:49:49.251394+00:00,,,No,{'b': 100000000},{'b': 100000000},{'b': 100000000},{'a': 100000000},{'b': 100000000},{'b': 100000000},{'b': 100000000},{'a': 100000000},{'b': 100000000},{'a': 100000000},{'b': 100000000},{'a': 100000000},{'a': 100000000},{'b': 100000000},{'a': 100000000},{'b': 100000000},{'a': 100000000},{'a': 100000000},{'a': 100000000},{'a': 100000000},{'b': 100000000},{'a': 100000000}
HJ3VDTEA5RXKPQEN2AREAWHZ6H7ZA4IFRJKSQ43P5NMAEC4VBPTLOY32QE,QGHJE7KIVWALNLJE4LXOKSB3YX6J6NJWOHOEMKN7HGVQTUA7IFBQ,3017000000,3017000000,0,,2025-07-01 16:44:01.781309+00:00,,,No,{'b': 3017000000},{'b': 3017000000},{'a': 3017000000},{'a': 3017000000},{'b': 3017000000},{'b': 3017000000},{'a': 3017000000},{'b': 3017000000},{'a': 3017000000},{'a': 3017000000},{'a': 3017000000},{'b': 3017000000},{'a': 3017000000},{'a': 3017000000},{'a': 3017000000},{'a': 3017000000},{'a': 3017000000},{'a': 3017000000},{'b': 3017000000},{'b': 3017000000},{'a': 3017000000},{'a': 3017000000}
FM7MQWCOKI753F7XTMKUI47BBSYKMUTZZQ7NCTE75WDTGWJP57HTGAKAZE,J7ISKCRHXCRDH33WBXQSEOK47ZUY6V5DSUB6W27UNXIOUGHN5XTQ,15900000000,15900000000,0,,2025-07-01 16:43:59.458755+00:00,,,No,{'a': 15900000000},{'a': 15900000000},{'a': 15900000000},{'b': 15900000000},{'a': 15900000000},{'b': 15900000000},{'a': 15900000000},{'b': 15900000000},{'a': 15900000000},{'b': 15900000000},{'b': 15900000000},{'b': 15900000000},{'a': 15900000000},{'a': 15900000000},{'a': 15900000000},{'a': 15900000000},{'b': 15900000000},{'b': 15900000000},{'b': 15900000000},{'b': 15900000000},{'a': 15900000000},{'a': 15900000000}
GQTESU2QB6N6ZG6FXACAA2QILPLFE6X6Q3HKYV7BKGDNM5SYD7YK7GMOE4,2TDHUAQ7MA2ZUVJF4LUUIZ4JOMFW25UCIQAJ7EAHLZOX6UKFMXCA,30600000000,30600000000,0,,2025-07-01 16:43:50.861871+00:00,,,No,{'c': 30600000000},{'a': 30600000000},{'a': 30600000000},{'b': 30600000000},{'a': 30600000000},{'a': 30600000000},{'a': 30600000000},{'b': 30600000000},{'a': 30600000000},{'c': 30600000000},{'b': 30600000000},{'b': 30600000000},{'b': 30600000000},{'a': 30600000000},{'a': 30600000000},{'a': 30600000000},{'a': 30600000000},{'b': 30600000000},{'b': 30600000000},{'b': 30600000000},{'c': 30600000000},{'b': 30600000000}
N4CL67AE6VRJNMVCTDDB2QL4DCT6JIECSUULY2SL6H4ZJRST747A7PBN4I,KCHES6HDCAUGA3R5WWPTNV2YMLJGDXSEG5HP66DKAXEZ6FHWYVIA,10926406,10926406,0,,2025-07-01 16:40:59.550834+00:00,,,No,{'a': 10926406},{'b': 10926406},{'a': 10926406},{'b': 10926406},{'a': 10926406},{'a': 10926406},{'a': 10926406},{'b': 10926406},{'a': 10926406},{'b': 10926406},{'b': 10926406},{'b': 10926406},{'a': 10926406},{'b': 10926406},{'a': 10926406},{'a': 10926406},{'b': 10926406},{'a': 10926406},{'b': 10926406},{'a': 10926406},{'c': 10926406},{'b': 10926406}
OLCDWT4LQMJKAVKJDSMNQP7IGEBKI22UUNYSESNULPCWJUTIY4Y6EPEWHA,4IZOFVSD6UM424R5XZBQM6R7JIJGU5GK4PMSQS5QC5B6WQWE75SA,133053000000,133053000000,0,,2025-07-01 16:09:18.829238+00:00,,,No,{'a': 133053000000},{'a': 133053000000},{'a': 133053000000},{'c': 133053000000},{'a': 133053000000},{'a': 133053000000},{'a': 133053000000},{'a': 133053000000},{'a': 133053000000},{'c': 133053000000},{'c': 133053000000},{'c': 133053000000},{'b': 133053000000},{'a': 133053000000},{'a': 133053000000},{'a': 133053000000},{'b': 133053000000},{'a': 133053000000},{'c': 133053000000},{'c': 133053000000},{'a': 133053000000},{'a': 133053000000}
RIEQP2UGET7PVDJZLXDJSVDAGOCJP5YULQ6ZHGBL5L5UYXNUW35TJZIR24,WZJEJX5AKZJLPMGMUIAVJNWH244A3RH4QMEZS3WJP2PZQV753O5A,1000000000,1000000000,0,,2025-07-01 16:06:04.504410+00:00,,,No,{'a': 1000000000},{'a': 1000000000},{'a': 1000000000},{'c': 1000000000},{'a': 1000000000},{'a': 1000000000},{'a': 1000000000},{'b': 1000000000},{'a': 1000000000},{'a': 1000000000},{'a': 1000000000},{'b': 1000000000},{'b': 1000000000},{'a': 1000000000},{'a': 1000000000},{'a': 1000000000},{'b': 1000000000},{'c': 1000000000},{'c': 1000000000},{'c': 1000000000},{'a': 1000000000},{'a': 1000000000}
LMS6YBFQORXBFRZAP6TNYK2LLKHY7QB6OWCAQK6VP273YNNNOUZMIYG7ZU,ZSZZJYYJNMB33MDZU2IYCBUJ3FCB2J4IPALICSWPD5DRNZPJGC5Q,1073686972,1073686972,0,,2025-07-01 16:05:27.144368+00:00,,,No,{'b': 1073686972},{'a': 1073686972},{'a': 1073686972},{'b': 1073686972},{'a': 1073686972},{'a': 1073686972},{'a': 1073686972},{'b': 1073686972},{'a': 1073686972},{'a': 1073686972},{'a': 1073686972},{'a': 1073686972},{'b': 1073686972},{'a': 1073686972},{'a': 1073686972},{'a': 1073686972},{'a': 1073686972},{'a': 1073686972},{'b': 1073686972},{'a': 1073686972},{'b': 1073686972},{'a': 1073686972}
LBSDJOBQF6RMDPPFNFAPQAMPAYS6IWMHZLZOEF6HSSJPDT4CJEFODLFMI4,PFZWBQKE2XDKQ4NI6ECJ2AVBHMWRVRM6HKAAELIIQ5EPVDKCJWPQ,24048442594,24048442594,0,,2025-07-01 16:04:13.085556+00:00,,,No,{'a': 24048442594},{'a': 24048442594},{'a': 24048442594},{'b': 24048442594},{'a': 24048442594},{'a': 24048442594},{'a': 24048442594},{'b': 24048442594},{'a': 24048442594},{'b': 24048442594},{'b': 24048442594},{'b': 24048442594},{'b': 24048442594},{'a': 24048442594},{'a': 24048442594},{'a': 24048442594},{'b': 24048442594},{'b': 24048442594},{'b': 24048442594},{'b': 24048442594},{'a': 24048442594},{'b': 24048442594}
MDDF3G2DM2EK234C4CL3I7MCV3353MABPGUF25SCVWREYA6RHPTRG6G67M,AYBSVOHTMQG6IRZVFSCCZZMWHD7M5M6Q372DWCWIX4WGT7Y4NABA,12000000,12000000,0,,2025-07-01 16:03:07.617588+00:00,,,No,{'a': 12000000},{'a': 12000000},{'a': 12000000},{'b': 12000000},{'a': 12000000},{'a': 12000000},{'b': 12000000},{'b': 12000000},{'a': 12000000},{'a': 12000000},{'a': 12000000},{'b': 12000000},{'a': 12000000},{'b': 12000000},{'b': 12000000},{'a': 12000000},{'a': 12000000},{'b': 12000000},{'b': 12000000},{'a': 12000000},{'a': 12000000},{'a': 12000000}
I2SGKFUZQQJAIOZ4JGJPI2635IODGYR43RL5W5V6QMV7MSBOLIBE6UT4TQ,6IELIAY2WDBLF4LVMIT4O2LHSSBUKYHLHBYXV73WUOFECZKZ27VA,60665676400,60665676400,0,,2025-07-01 15:59:52.557538+00:00,,,No,{'a': 60665676400},{'a': 60665676400},{'a': 60665676400},{'a': 60665676400},{'a': 60665676400},{'a': 60665676400},{'a': 60665676400},{'b': 60665676400},{'b': 60665676400},{'a': 60665676400},{'b': 60665676400},{'a': 60665676400},{'b': 60665676400},{'a': 60665676400},{'a': 60665676400},{'a': 60665676400},{'a': 60665676400},{'c': 60665676400},{'b': 60665676400},{'a': 60665676400},{'a': 60665676400},{'a': 60665676400}
